Absolute performance profile for PrimalGap
Filter: no fail
          Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.104456       316   299  315    318     312  251         318          229
0.104678       316   299  315    318     312  251         318          229
0.104901       316   299  315    318     312  251         318          229
0.105123       316   299  315    318     312  251         318          229
0.105345       316   299  315    318     312  251         318          229
0.105567       316   299  315    318     312  251         318          229
0.105790       316   299  315    318     312  251         318          229
0.106012       316   299  315    318     312  251         318          229
0.106234       316   299  315    318     312  251         318          229
0.106456       316   299  315    318     312  251         318          229
0.106679       316   299  315    318     312  251         318          229
0.106901       316   299  315    318     312  251         318          229
0.107123       316   299  315    318     312  251         318          229
0.107345       316   299  315    318     312  251         318          229
0.107568       316   299  315    318     312  251         318          229
0.107790       316   299  315    318     312  251         318          229
0.108012       316   299  315    318     312  251         318          229
0.108234       316   299  315    318     312  251         318          229
0.108456       316   299  315    318     312  251         318          229
0.108679       316   299  315    318     312  251         318          229
0.108901       316   299  315    318     312  251         318          229
0.109123       316   299  315    318     312  251         318          229
0.109345       316   299  315    318     312  251         318          229
0.109568       316   299  315    318     312  251         318          229
0.109790       316   299  315    318     312  251         318          229
0.110012       316   299  315    318     312  251         318          229
0.110234       316   299  315    318     312  251         318          229
0.110457       316   299  315    318     312  251         318          229
0.110679       316   299  315    318     312  251         318          229
0.110901       316   299  315    318     312  251         318          229
0.111123       316   299  315    318     312  251         318          229
0.111346       316   299  315    318     312  251         318          229
0.111568       316   299  315    318     312  251         318          229
0.111790       316   299  315    318     312  251         318          229
0.112012       316   299  315    318     312  251         318          229
0.112235       316   299  315    318     312  251         318          229
0.112457       316   299  315    318     312  251         318          229
0.112679       316   299  315    318     312  251         318          229
0.112901       316   299  315    318     312  251         318          229
0.113124       316   299  315    318     312  251         318          229
0.113346       316   299  315    318     312  251         318          229
0.113568       316   299  315    318     312  251         318          229
0.113790       316   299  315    318     312  251         318          229
0.114013       316   299  315    318     312  251         318          229
0.114235       316   299  315    318     312  251         318          229
0.114457       316   299  315    318     312  251         318          229
0.114679       316   299  315    318     312  251         318          229
0.114902       316   299  315    318     312  251         318          229
0.115124       316   299  315    318     312  251         318          229
